,Path,Cats,Dogs
3679,Maine_Coon_141.jpg,1.0,0.0
3681,Maine_Coon_41.jpg,1.0,0.0
3686,Egyptian_Mau_75.jpg,1.0,0.0
3688,Persian_69.jpg,1.0,0.0
3691,Persian_80.jpg,1.0,0.0
3694,Russian_Blue_40.jpg,1.0,0.0
3696,Bombay_113.jpg,1.0,0.0
3697,Bengal_63.jpg,1.0,0.0
3698,Bengal_147.jpg,1.0,0.0
3703,Siamese_24.jpg,1.0,0.0
3704,Maine_Coon_24.jpg,1.0,0.0
3706,Bombay_77.jpg,1.0,0.0
3707,Siamese_232.jpg,1.0,0.0
3711,Birman_101.jpg,1.0,0.0
3713,Persian_77.jpg,1.0,0.0
3714,Egyptian_Mau_63.jpg,1.0,0.0
3715,Abyssinian_205.jpg,1.0,0.0
3723,Russian_Blue_107.jpg,1.0,0.0
3724,Egyptian_Mau_88.jpg,1.0,0.0
3726,Bengal_84.jpg,1.0,0.0
3727,Egyptian_Mau_186.jpg,1.0,0.0
3731,Birman_141.jpg,1.0,0.0
3735,Egyptian_Mau_145.jpg,1.0,0.0
3737,Maine_Coon_105.jpg,1.0,0.0
3740,British_Shorthair_61.jpg,1.0,0.0
3744,Bombay_170.jpg,1.0,0.0
3746,Bombay_183.jpg,1.0,0.0
3749,Bombay_69.jpg,1.0,0.0
3750,Egyptian_Mau_9.jpg,1.0,0.0
3757,Russian_Blue_169.jpg,1.0,0.0
3763,Siamese_32.jpg,1.0,0.0
3764,Bombay_62.jpg,1.0,0.0
3767,Persian_19.jpg,1.0,0.0
3768,Bengal_68.jpg,1.0,0.0
3769,Abyssinian_176.jpg,1.0,0.0
3771,Russian_Blue_139.jpg,1.0,0.0
3773,British_Shorthair_31.jpg,1.0,0.0
3774,Egyptian_Mau_10.jpg,1.0,0.0
3775,Bombay_90.jpg,1.0,0.0
3779,Maine_Coon_152.jpg,1.0,0.0
3780,Birman_72.jpg,1.0,0.0
3781,Siamese_80.jpg,1.0,0.0
3784,Persian_136.jpg,1.0,0.0
3794,Birman_31.jpg,1.0,0.0
3796,Ragdoll_37.jpg,1.0,0.0
3797,Bombay_3.jpg,1.0,0.0
3801,Egyptian_Mau_183.jpg,1.0,0.0
3805,Birman_146.jpg,1.0,0.0
3808,Ragdoll_75.jpg,1.0,0.0
3812,Birman_147.jpg,1.0,0.0
3813,Egyptian_Mau_53.jpg,1.0,0.0
3816,Maine_Coon_168.jpg,1.0,0.0
3817,Russian_Blue_28.jpg,1.0,0.0
3820,Maine_Coon_222.jpg,1.0,0.0
3821,Maine_Coon_75.jpg,1.0,0.0
3822,Egyptian_Mau_174.jpg,1.0,0.0
3830,Persian_217.jpg,1.0,0.0
3831,Siamese_113.jpg,1.0,0.0
3833,Maine_Coon_18.jpg,1.0,0.0
3835,Bengal_135.jpg,1.0,0.0
3837,Egyptian_Mau_98.jpg,1.0,0.0
3843,Bombay_84.jpg,1.0,0.0
3844,British_Shorthair_276.jpg,1.0,0.0
3847,Maine_Coon_52.jpg,1.0,0.0
3848,Sphynx_160.jpg,1.0,0.0
3849,Maine_Coon_102.jpg,1.0,0.0
3856,Abyssinian_44.jpg,1.0,0.0
3858,Sphynx_243.jpg,1.0,0.0
3860,Sphynx_162.jpg,1.0,0.0
3865,Ragdoll_143.jpg,1.0,0.0
3870,British_Shorthair_68.jpg,1.0,0.0
3871,Maine_Coon_170.jpg,1.0,0.0
3873,Russian_Blue_79.jpg,1.0,0.0
3877,Persian_88.jpg,1.0,0.0
3880,Ragdoll_191.jpg,1.0,0.0
3883,Maine_Coon_112.jpg,1.0,0.0
3887,Ragdoll_208.jpg,1.0,0.0
3889,Siamese_104.jpg,1.0,0.0
3893,Bombay_89.jpg,1.0,0.0
3894,Bombay_152.jpg,1.0,0.0
3895,Russian_Blue_244.jpg,1.0,0.0
3896,British_Shorthair_274.jpg,1.0,0.0
3898,British_Shorthair_10.jpg,1.0,0.0
3899,Siamese_14.jpg,1.0,0.0
3901,Bombay_10.jpg,1.0,0.0
3903,Siamese_172.jpg,1.0,0.0
3906,Abyssinian_51.jpg,1.0,0.0
3907,Russian_Blue_128.jpg,1.0,0.0
3908,Persian_139.jpg,1.0,0.0
3909,Bengal_93.jpg,1.0,0.0
3910,Siamese_114.jpg,1.0,0.0
3912,Russian_Blue_262.jpg,1.0,0.0
3914,Sphynx_138.jpg,1.0,0.0
3916,Persian_65.jpg,1.0,0.0
3921,Persian_259.jpg,1.0,0.0
3922,Persian_122.jpg,1.0,0.0
3923,Bengal_54.jpg,1.0,0.0
3925,Bombay_214.jpg,1.0,0.0
3926,Sphynx_250.jpg,1.0,0.0
3927,Egyptian_Mau_20.jpg,1.0,0.0
3938,Sphynx_246.jpg,1.0,0.0
3945,Birman_73.jpg,1.0,0.0
3948,Ragdoll_174.jpg,1.0,0.0
3950,Bengal_11.jpg,1.0,0.0
3951,Russian_Blue_221.jpg,1.0,0.0
3953,Ragdoll_148.jpg,1.0,0.0
3954,Persian_42.jpg,1.0,0.0
3955,British_Shorthair_30.jpg,1.0,0.0
3956,Siamese_164.jpg,1.0,0.0
3960,British_Shorthair_88.jpg,1.0,0.0
3962,Persian_16.jpg,1.0,0.0
3963,Siamese_56.jpg,1.0,0.0
3964,Ragdoll_44.jpg,1.0,0.0
3965,Bengal_136.jpg,1.0,0.0
3967,Bengal_137.jpg,1.0,0.0
3969,Siamese_83.jpg,1.0,0.0
3970,Russian_Blue_148.jpg,1.0,0.0
3972,Bengal_157.jpg,1.0,0.0
3980,Egyptian_Mau_119.jpg,1.0,0.0
3984,Abyssinian_148.jpg,1.0,0.0
3989,Bombay_144.jpg,1.0,0.0
3992,Siamese_250.jpg,1.0,0.0
3997,Russian_Blue_19.jpg,1.0,0.0
4000,Russian_Blue_171.jpg,1.0,0.0
4001,Abyssinian_11.jpg,1.0,0.0
4002,Bombay_64.jpg,1.0,0.0
4007,Maine_Coon_139.jpg,1.0,0.0
4008,Birman_121.jpg,1.0,0.0
4011,Bombay_107.jpg,1.0,0.0
4013,Bengal_195.jpg,1.0,0.0
4021,Ragdoll_250.jpg,1.0,0.0
4028,Russian_Blue_176.jpg,1.0,0.0
4030,Sphynx_38.jpg,1.0,0.0
4031,Egyptian_Mau_58.jpg,1.0,0.0
4032,Siamese_145.jpg,1.0,0.0
4033,British_Shorthair_79.jpg,1.0,0.0
4044,Persian_17.jpg,1.0,0.0
4047,Bombay_22.jpg,1.0,0.0
4048,British_Shorthair_193.jpg,1.0,0.0
4049,Siamese_129.jpg,1.0,0.0
4050,British_Shorthair_204.jpg,1.0,0.0
4054,Bombay_161.jpg,1.0,0.0
4055,Russian_Blue_175.jpg,1.0,0.0
4060,Maine_Coon_81.jpg,1.0,0.0
4062,Sphynx_5.jpg,1.0,0.0
4065,Ragdoll_138.jpg,1.0,0.0
4067,Ragdoll_26.jpg,1.0,0.0
4074,Persian_126.jpg,1.0,0.0
4076,British_Shorthair_59.jpg,1.0,0.0
4078,British_Shorthair_136.jpg,1.0,0.0
4081,Egyptian_Mau_47.jpg,1.0,0.0
4082,Persian_261.jpg,1.0,0.0
4083,Bengal_146.jpg,1.0,0.0
4085,Egyptian_Mau_83.jpg,1.0,0.0
4092,Birman_185.jpg,1.0,0.0
4093,Persian_106.jpg,1.0,0.0
4096,Siamese_138.jpg,1.0,0.0
4098,Bombay_126.jpg,1.0,0.0
4100,Sphynx_57.jpg,1.0,0.0
4101,British_Shorthair_151.jpg,1.0,0.0
4110,Bombay_158.jpg,1.0,0.0
4114,British_Shorthair_118.jpg,1.0,0.0
4115,Persian_181.jpg,1.0,0.0
4117,Bengal_155.jpg,1.0,0.0
4118,Bengal_199.jpg,1.0,0.0
4119,British_Shorthair_175.jpg,1.0,0.0
4120,British_Shorthair_145.jpg,1.0,0.0
4121,Siamese_188.jpg,1.0,0.0
4122,Birman_24.jpg,1.0,0.0
4123,Maine_Coon_67.jpg,1.0,0.0
4125,Maine_Coon_119.jpg,1.0,0.0
4126,Persian_121.jpg,1.0,0.0
4127,Ragdoll_187.jpg,1.0,0.0
4132,Birman_76.jpg,1.0,0.0
4135,Birman_187.jpg,1.0,0.0
4137,Siamese_106.jpg,1.0,0.0
4138,Egyptian_Mau_154.jpg,1.0,0.0
4141,Egyptian_Mau_117.jpg,1.0,0.0
4142,Egyptian_Mau_5.jpg,1.0,0.0
4143,Egyptian_Mau_189.jpg,1.0,0.0
4147,Ragdoll_119.jpg,1.0,0.0
4148,Sphynx_235.jpg,1.0,0.0
4151,Bombay_137.jpg,1.0,0.0
4152,Siamese_34.jpg,1.0,0.0
4157,Bombay_18.jpg,1.0,0.0
4159,Russian_Blue_72.jpg,1.0,0.0
4161,Bengal_167.jpg,1.0,0.0
4163,Maine_Coon_206.jpg,1.0,0.0
4168,Siamese_6.jpg,1.0,0.0
4170,Persian_8.jpg,1.0,0.0
4172,Persian_22.jpg,1.0,0.0
4173,Maine_Coon_144.jpg,1.0,0.0
4175,British_Shorthair_189.jpg,1.0,0.0
4179,Bengal_106.jpg,1.0,0.0
4180,Maine_Coon_39.jpg,1.0,0.0
4182,Bombay_13.jpg,1.0,0.0
4184,Sphynx_175.jpg,1.0,0.0
4186,Persian_39.jpg,1.0,0.0
4187,Sphynx_199.jpg,1.0,0.0
4190,Russian_Blue_17.jpg,1.0,0.0
4191,Bombay_87.jpg,1.0,0.0
4202,Ragdoll_190.jpg,1.0,0.0
4204,British_Shorthair_263.jpg,1.0,0.0
4205,Bengal_178.jpg,1.0,0.0
4207,Maine_Coon_155.jpg,1.0,0.0
4209,Egyptian_Mau_185.jpg,1.0,0.0
4210,Russian_Blue_156.jpg,1.0,0.0
4212,Ragdoll_180.jpg,1.0,0.0
4217,Birman_63.jpg,1.0,0.0
4226,Ragdoll_40.jpg,1.0,0.0
4227,Sphynx_143.jpg,1.0,0.0
4228,Sphynx_173.jpg,1.0,0.0
4229,Bombay_78.jpg,1.0,0.0
4230,Siamese_26.jpg,1.0,0.0
4234,Ragdoll_122.jpg,1.0,0.0
4240,British_Shorthair_188.jpg,1.0,0.0
4242,Ragdoll_113.jpg,1.0,0.0
4249,Persian_90.jpg,1.0,0.0
4250,Egyptian_Mau_42.jpg,1.0,0.0
4255,Egyptian_Mau_86.jpg,1.0,0.0
4257,Persian_194.jpg,1.0,0.0
4266,Egyptian_Mau_113.jpg,1.0,0.0
4275,Ragdoll_47.jpg,1.0,0.0
4278,Siamese_168.jpg,1.0,0.0
4279,Siamese_257.jpg,1.0,0.0
4288,Bombay_101.jpg,1.0,0.0
4291,Russian_Blue_113.jpg,1.0,0.0
4292,British_Shorthair_174.jpg,1.0,0.0
4294,Sphynx_130.jpg,1.0,0.0
4295,Maine_Coon_191.jpg,1.0,0.0
4296,Egyptian_Mau_127.jpg,1.0,0.0
4301,Birman_71.jpg,1.0,0.0
4302,Persian_68.jpg,1.0,0.0
4306,Egyptian_Mau_178.jpg,1.0,0.0
4310,Egyptian_Mau_43.jpg,1.0,0.0
4312,Ragdoll_111.jpg,1.0,0.0
4313,Bombay_23.jpg,1.0,0.0
4318,Abyssinian_60.jpg,1.0,0.0
4320,Persian_158.jpg,1.0,0.0
4322,Persian_56.jpg,1.0,0.0
4323,Abyssinian_213.jpg,1.0,0.0
4334,Maine_Coon_80.jpg,1.0,0.0
4335,Birman_10.jpg,1.0,0.0
4340,Russian_Blue_236.jpg,1.0,0.0
4341,Russian_Blue_170.jpg,1.0,0.0
4344,Abyssinian_25.jpg,1.0,0.0
4347,Birman_112.jpg,1.0,0.0
4350,Persian_175.jpg,1.0,0.0
4372,Persian_79.jpg,1.0,0.0
4380,Ragdoll_260.jpg,1.0,0.0
4386,Siamese_58.jpg,1.0,0.0
4387,Sphynx_1.jpg,1.0,0.0
4392,British_Shorthair_190.jpg,1.0,0.0
4395,Bombay_118.jpg,1.0,0.0
4396,Siamese_163.jpg,1.0,0.0
4402,Siamese_101.jpg,1.0,0.0
4405,Bombay_162.jpg,1.0,0.0
4406,Persian_228.jpg,1.0,0.0
4413,Sphynx_168.jpg,1.0,0.0
4419,Abyssinian_63.jpg,1.0,0.0
4422,Russian_Blue_20.jpg,1.0,0.0
4426,Bengal_101.jpg,1.0,0.0
4427,Russian_Blue_100.jpg,1.0,0.0
4428,Bengal_49.jpg,1.0,0.0
4433,Persian_196.jpg,1.0,0.0
4435,Abyssinian_139.jpg,1.0,0.0
4437,Bombay_136.jpg,1.0,0.0
4438,Abyssinian_109.jpg,1.0,0.0
4442,British_Shorthair_112.jpg,1.0,0.0
4444,Ragdoll_258.jpg,1.0,0.0
4449,Bombay_151.jpg,1.0,0.0
4450,Persian_138.jpg,1.0,0.0
4451,Siamese_208.jpg,1.0,0.0
4454,Ragdoll_97.jpg,1.0,0.0
4462,Bengal_90.jpg,1.0,0.0
4464,Bengal_76.jpg,1.0,0.0
4472,Siamese_162.jpg,1.0,0.0
4476,Maine_Coon_71.jpg,1.0,0.0
4479,British_Shorthair_22.jpg,1.0,0.0
4492,Siamese_135.jpg,1.0,0.0
4493,Maine_Coon_108.jpg,1.0,0.0
4494,Abyssinian_167.jpg,1.0,0.0
4501,Birman_3.jpg,1.0,0.0
4503,Siamese_25.jpg,1.0,0.0
4508,Sphynx_24.jpg,1.0,0.0
4513,British_Shorthair_94.jpg,1.0,0.0
4515,Ragdoll_165.jpg,1.0,0.0
4516,Egyptian_Mau_44.jpg,1.0,0.0
4521,Siamese_148.jpg,1.0,0.0
4522,Ragdoll_196.jpg,1.0,0.0
4523,Persian_152.jpg,1.0,0.0
4534,Maine_Coon_231.jpg,1.0,0.0
4536,Bombay_191.jpg,1.0,0.0
4541,Birman_166.jpg,1.0,0.0
4548,Sphynx_186.jpg,1.0,0.0
4555,Russian_Blue_76.jpg,1.0,0.0
4558,Russian_Blue_127.jpg,1.0,0.0
4560,Egyptian_Mau_77.jpg,1.0,0.0
4564,Bengal_198.jpg,1.0,0.0
4566,Birman_16.jpg,1.0,0.0
4570,Birman_90.jpg,1.0,0.0
4571,Ragdoll_16.jpg,1.0,0.0
4572,Egyptian_Mau_81.jpg,1.0,0.0
4578,Egyptian_Mau_142.jpg,1.0,0.0
4581,Abyssinian_151.jpg,1.0,0.0
4583,Persian_173.jpg,1.0,0.0
4586,Maine_Coon_135.jpg,1.0,0.0
4587,Birman_93.jpg,1.0,0.0
4589,Abyssinian_107.jpg,1.0,0.0
4599,Bombay_15.jpg,1.0,0.0
4603,Siamese_75.jpg,1.0,0.0
4606,British_Shorthair_156.jpg,1.0,0.0
4608,Bengal_152.jpg,1.0,0.0
4609,Russian_Blue_220.jpg,1.0,0.0
4610,Birman_160.jpg,1.0,0.0
4612,Siamese_231.jpg,1.0,0.0
4613,Bengal_170.jpg,1.0,0.0
4614,Maine_Coon_16.jpg,1.0,0.0
4617,Bengal_141.jpg,1.0,0.0
4620,Ragdoll_252.jpg,1.0,0.0
4627,Sphynx_42.jpg,1.0,0.0
4630,Sphynx_195.jpg,1.0,0.0
4633,Sphynx_15.jpg,1.0,0.0
4639,British_Shorthair_277.jpg,1.0,0.0
4640,Egyptian_Mau_197.jpg,1.0,0.0
4647,Bombay_59.jpg,1.0,0.0
4648,Ragdoll_176.jpg,1.0,0.0
4652,Egyptian_Mau_51.jpg,1.0,0.0
4653,Persian_171.jpg,1.0,0.0
4655,Sphynx_47.jpg,1.0,0.0
4656,Egyptian_Mau_12.jpg,1.0,0.0
4660,Egyptian_Mau_160.jpg,1.0,0.0
4662,Abyssinian_111.jpg,1.0,0.0
4665,Bombay_129.jpg,1.0,0.0
4667,Abyssinian_136.jpg,1.0,0.0
4669,Egyptian_Mau_59.jpg,1.0,0.0
4671,Siamese_169.jpg,1.0,0.0
4676,Persian_3.jpg,1.0,0.0
4678,Birman_55.jpg,1.0,0.0
4681,Sphynx_105.jpg,1.0,0.0
4683,Persian_149.jpg,1.0,0.0
4684,Bengal_201.jpg,1.0,0.0
4687,British_Shorthair_218.jpg,1.0,0.0
4699,Egyptian_Mau_109.jpg,1.0,0.0
4700,Bombay_31.jpg,1.0,0.0
4702,Bengal_190.jpg,1.0,0.0
4710,Bengal_60.jpg,1.0,0.0
4714,Ragdoll_68.jpg,1.0,0.0
4715,Bengal_121.jpg,1.0,0.0
4717,Ragdoll_52.jpg,1.0,0.0
4727,Siamese_130.jpg,1.0,0.0
4729,British_Shorthair_178.jpg,1.0,0.0
4731,Sphynx_236.jpg,1.0,0.0
4739,Russian_Blue_14.jpg,1.0,0.0
4740,Bengal_30.jpg,1.0,0.0
4741,British_Shorthair_172.jpg,1.0,0.0
4743,Sphynx_223.jpg,1.0,0.0
4747,Sphynx_31.jpg,1.0,0.0
4748,Persian_49.jpg,1.0,0.0
4750,Bengal_174.jpg,1.0,0.0
4751,Russian_Blue_242.jpg,1.0,0.0
4752,Birman_159.jpg,1.0,0.0
4756,Sphynx_222.jpg,1.0,0.0
4760,British_Shorthair_155.jpg,1.0,0.0
4763,Birman_48.jpg,1.0,0.0
4765,Sphynx_74.jpg,1.0,0.0
4767,Bombay_58.jpg,1.0,0.0
4768,Bombay_26.jpg,1.0,0.0
4769,Persian_159.jpg,1.0,0.0
4775,Sphynx_252.jpg,1.0,0.0
4776,Egyptian_Mau_28.jpg,1.0,0.0
4777,Abyssinian_117.jpg,1.0,0.0
4779,Persian_129.jpg,1.0,0.0
4781,Bombay_14.jpg,1.0,0.0
4786,Birman_53.jpg,1.0,0.0
4787,Maine_Coon_241.jpg,1.0,0.0
4791,Maine_Coon_89.jpg,1.0,0.0
4792,Russian_Blue_24.jpg,1.0,0.0
4796,British_Shorthair_273.jpg,1.0,0.0
4797,Egyptian_Mau_224.jpg,1.0,0.0
4806,Egyptian_Mau_2.jpg,1.0,0.0
4810,Russian_Blue_12.jpg,1.0,0.0
4813,Abyssinian_193.jpg,1.0,0.0
4816,Bengal_122.jpg,1.0,0.0
4817,Bombay_123.jpg,1.0,0.0
4822,Bombay_42.jpg,1.0,0.0
4823,Russian_Blue_111.jpg,1.0,0.0
4825,Ragdoll_100.jpg,1.0,0.0
4827,Siamese_93.jpg,1.0,0.0
4828,Persian_233.jpg,1.0,0.0
4831,Russian_Blue_116.jpg,1.0,0.0
4839,Abyssinian_103.jpg,1.0,0.0
4849,British_Shorthair_137.jpg,1.0,0.0
4852,Ragdoll_105.jpg,1.0,0.0
4856,Sphynx_142.jpg,1.0,0.0
4857,Sphynx_231.jpg,1.0,0.0
4858,British_Shorthair_169.jpg,1.0,0.0
4862,Sphynx_126.jpg,1.0,0.0
4863,Sphynx_182.jpg,1.0,0.0
4869,Persian_262.jpg,1.0,0.0
4872,Siamese_179.jpg,1.0,0.0
4874,Bombay_63.jpg,1.0,0.0
4876,Abyssinian_31.jpg,1.0,0.0
4881,Bombay_70.jpg,1.0,0.0
4886,Abyssinian_40.jpg,1.0,0.0
4891,Bengal_5.jpg,1.0,0.0
4899,Bombay_117.jpg,1.0,0.0
4900,Russian_Blue_97.jpg,1.0,0.0
4901,Bombay_37.jpg,1.0,0.0
4904,Siamese_22.jpg,1.0,0.0
4906,Egyptian_Mau_25.jpg,1.0,0.0
4908,Bengal_2.jpg,1.0,0.0
4911,Maine_Coon_66.jpg,1.0,0.0
4913,Russian_Blue_258.jpg,1.0,0.0
4915,Ragdoll_51.jpg,1.0,0.0
4923,Maine_Coon_101.jpg,1.0,0.0
4924,British_Shorthair_93.jpg,1.0,0.0
4926,Birman_125.jpg,1.0,0.0
4927,Birman_56.jpg,1.0,0.0
4929,Siamese_151.jpg,1.0,0.0
4930,Russian_Blue_181.jpg,1.0,0.0
4932,Siamese_81.jpg,1.0,0.0
4937,Maine_Coon_153.jpg,1.0,0.0
4938,Ragdoll_257.jpg,1.0,0.0
4941,Ragdoll_117.jpg,1.0,0.0
4942,Egyptian_Mau_106.jpg,1.0,0.0
4947,Bengal_103.jpg,1.0,0.0
4953,Persian_155.jpg,1.0,0.0
4956,Bengal_83.jpg,1.0,0.0
4958,Maine_Coon_205.jpg,1.0,0.0
4972,Abyssinian_6.jpg,1.0,0.0
4973,Bengal_79.jpg,1.0,0.0
4975,Egyptian_Mau_87.jpg,1.0,0.0
4980,Bengal_194.jpg,1.0,0.0
4982,Birman_57.jpg,1.0,0.0
4986,Egyptian_Mau_177.jpg,1.0,0.0
4991,Bombay_203.jpg,1.0,0.0
4993,Ragdoll_45.jpg,1.0,0.0
4999,Abyssinian_100.jpg,1.0,0.0
5003,Birman_14.jpg,1.0,0.0
5005,Egyptian_Mau_195.jpg,1.0,0.0
5009,Sphynx_237.jpg,1.0,0.0
5012,Bombay_47.jpg,1.0,0.0
5013,Egyptian_Mau_188.jpg,1.0,0.0
5018,Abyssinian_196.jpg,1.0,0.0
5019,Russian_Blue_263.jpg,1.0,0.0
5020,Siamese_72.jpg,1.0,0.0
5024,Birman_115.jpg,1.0,0.0
5028,Bengal_125.jpg,1.0,0.0
5031,Birman_28.jpg,1.0,0.0
5033,Siamese_240.jpg,1.0,0.0
5035,Ragdoll_60.jpg,1.0,0.0
5047,Bengal_124.jpg,1.0,0.0
5048,Ragdoll_177.jpg,1.0,0.0
5049,Abyssinian_76.jpg,1.0,0.0
5050,Sphynx_77.jpg,1.0,0.0
5058,Egyptian_Mau_130.jpg,1.0,0.0
5066,Sphynx_87.jpg,1.0,0.0
5073,Bombay_9.jpg,1.0,0.0
5074,Sphynx_12.jpg,1.0,0.0
5075,Russian_Blue_104.jpg,1.0,0.0
5081,Birman_120.jpg,1.0,0.0
5082,Birman_126.jpg,1.0,0.0
5089,Birman_89.jpg,1.0,0.0
5092,Ragdoll_110.jpg,1.0,0.0
5095,Abyssinian_21.jpg,1.0,0.0
5098,Russian_Blue_161.jpg,1.0,0.0
5099,Persian_62.jpg,1.0,0.0
5101,Sphynx_233.jpg,1.0,0.0
5102,Bombay_167.jpg,1.0,0.0
5106,British_Shorthair_82.jpg,1.0,0.0
5112,Siamese_31.jpg,1.0,0.0
5113,Maine_Coon_63.jpg,1.0,0.0
5115,Birman_134.jpg,1.0,0.0
5119,British_Shorthair_108.jpg,1.0,0.0
5128,Russian_Blue_228.jpg,1.0,0.0
5129,Egyptian_Mau_122.jpg,1.0,0.0
5132,Sphynx_213.jpg,1.0,0.0
5135,Russian_Blue_44.jpg,1.0,0.0
5137,Sphynx_234.jpg,1.0,0.0
5144,Russian_Blue_64.jpg,1.0,0.0
5145,Egyptian_Mau_182.jpg,1.0,0.0
5151,Ragdoll_127.jpg,1.0,0.0
5153,Bengal_71.jpg,1.0,0.0
5156,Bombay_8.jpg,1.0,0.0
5160,Maine_Coon_268.jpg,1.0,0.0
5165,Maine_Coon_49.jpg,1.0,0.0
5166,Russian_Blue_226.jpg,1.0,0.0
5167,Maine_Coon_214.jpg,1.0,0.0
5172,Ragdoll_136.jpg,1.0,0.0
5175,British_Shorthair_6.jpg,1.0,0.0
5176,Maine_Coon_171.jpg,1.0,0.0
5178,Maine_Coon_84.jpg,1.0,0.0
5192,Persian_117.jpg,1.0,0.0
5193,Russian_Blue_198.jpg,1.0,0.0
5195,Ragdoll_10.jpg,1.0,0.0
5205,Birman_169.jpg,1.0,0.0
5213,Ragdoll_13.jpg,1.0,0.0
5214,Russian_Blue_143.jpg,1.0,0.0
5222,Maine_Coon_29.jpg,1.0,0.0
5224,Sphynx_91.jpg,1.0,0.0
5225,Birman_2.jpg,1.0,0.0
5226,Maine_Coon_83.jpg,1.0,0.0
5236,British_Shorthair_28.jpg,1.0,0.0
5238,Birman_42.jpg,1.0,0.0
5239,Abyssinian_128.jpg,1.0,0.0
5242,Persian_52.jpg,1.0,0.0
5248,Birman_64.jpg,1.0,0.0
5251,Persian_102.jpg,1.0,0.0
5254,Maine_Coon_64.jpg,1.0,0.0
5255,Bombay_60.jpg,1.0,0.0
5258,British_Shorthair_75.jpg,1.0,0.0
5266,British_Shorthair_36.jpg,1.0,0.0
5267,British_Shorthair_91.jpg,1.0,0.0
5268,Maine_Coon_123.jpg,1.0,0.0
5272,Siamese_108.jpg,1.0,0.0
5274,Persian_186.jpg,1.0,0.0
5276,Persian_224.jpg,1.0,0.0
5278,Birman_117.jpg,1.0,0.0
5280,British_Shorthair_153.jpg,1.0,0.0
5282,Sphynx_72.jpg,1.0,0.0
5283,Birman_168.jpg,1.0,0.0
5284,Bengal_94.jpg,1.0,0.0
5286,Birman_183.jpg,1.0,0.0
5288,Birman_12.jpg,1.0,0.0
5291,Russian_Blue_137.jpg,1.0,0.0
5293,British_Shorthair_41.jpg,1.0,0.0
5294,Russian_Blue_57.jpg,1.0,0.0
5300,Egyptian_Mau_223.jpg,1.0,0.0
5307,Bengal_62.jpg,1.0,0.0
5308,Persian_189.jpg,1.0,0.0
5316,Persian_11.jpg,1.0,0.0
5321,Persian_258.jpg,1.0,0.0
5328,Siamese_97.jpg,1.0,0.0
5332,Ragdoll_107.jpg,1.0,0.0
5333,Sphynx_148.jpg,1.0,0.0
5334,Egyptian_Mau_218.jpg,1.0,0.0
5337,British_Shorthair_181.jpg,1.0,0.0
5342,Persian_188.jpg,1.0,0.0
5346,Abyssinian_116.jpg,1.0,0.0
5347,Bengal_182.jpg,1.0,0.0
5349,Bengal_165.jpg,1.0,0.0
5353,Birman_188.jpg,1.0,0.0
5359,British_Shorthair_187.jpg,1.0,0.0
5361,Bengal_51.jpg,1.0,0.0
5363,Ragdoll_129.jpg,1.0,0.0
5364,Siamese_42.jpg,1.0,0.0
5368,British_Shorthair_58.jpg,1.0,0.0
5370,Russian_Blue_78.jpg,1.0,0.0
5371,Sphynx_139.jpg,1.0,0.0
5376,Ragdoll_72.jpg,1.0,0.0
5378,Maine_Coon_97.jpg,1.0,0.0
5379,Birman_148.jpg,1.0,0.0
5383,Egyptian_Mau_220.jpg,1.0,0.0
5387,Birman_59.jpg,1.0,0.0
5394,Siamese_178.jpg,1.0,0.0
5397,Persian_153.jpg,1.0,0.0
5399,Bombay_102.jpg,1.0,0.0
5400,Abyssinian_84.jpg,1.0,0.0
5402,Bombay_160.jpg,1.0,0.0
5404,Sphynx_43.jpg,1.0,0.0
5406,Siamese_49.jpg,1.0,0.0
5408,Ragdoll_135.jpg,1.0,0.0
5414,Ragdoll_158.jpg,1.0,0.0
5416,Ragdoll_147.jpg,1.0,0.0
5417,Bombay_198.jpg,1.0,0.0
5422,Persian_71.jpg,1.0,0.0
5423,Bengal_70.jpg,1.0,0.0
5427,Persian_13.jpg,1.0,0.0
5428,Egyptian_Mau_14.jpg,1.0,0.0
5429,Maine_Coon_106.jpg,1.0,0.0
5430,Bengal_3.jpg,1.0,0.0
5434,Egyptian_Mau_30.jpg,1.0,0.0
5439,Persian_201.jpg,1.0,0.0
5440,Ragdoll_160.jpg,1.0,0.0
5441,Bengal_179.jpg,1.0,0.0
5448,Birman_51.jpg,1.0,0.0
5450,Bombay_25.jpg,1.0,0.0
5453,Maine_Coon_48.jpg,1.0,0.0
5458,Abyssinian_130.jpg,1.0,0.0
5459,Siamese_67.jpg,1.0,0.0
5460,Bombay_185.jpg,1.0,0.0
5469,Sphynx_66.jpg,1.0,0.0
5472,British_Shorthair_105.jpg,1.0,0.0
5475,Sphynx_2.jpg,1.0,0.0
5476,Bengal_186.jpg,1.0,0.0
5478,Ragdoll_153.jpg,1.0,0.0
5489,Russian_Blue_31.jpg,1.0,0.0
5493,Sphynx_247.jpg,1.0,0.0
5496,Bombay_135.jpg,1.0,0.0
5501,Maine_Coon_68.jpg,1.0,0.0
5504,Maine_Coon_164.jpg,1.0,0.0
5507,Persian_76.jpg,1.0,0.0
5509,Russian_Blue_182.jpg,1.0,0.0
5510,Sphynx_103.jpg,1.0,0.0
5514,Maine_Coon_161.jpg,1.0,0.0
5524,Sphynx_179.jpg,1.0,0.0
5525,Persian_14.jpg,1.0,0.0
